subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
S10,8,1,0,0,145,339.33950989,-0.44444444,3,10327
S10,8,1,0,0,146,340.67284322,1.33333333,17,5369
S10,9,1,1,0,147,450.00000000,1.33333333,17,3530
S10,9,1,1,1,148,430.00000000,1.33333333,0,10543
S10,9,1,1,1,149,410.00000000,1.33333333,0,11000
S10,9,1,1,1,150,390.00000000,1.33333333,0,10921
S10,9,1,1,1,151,370.00000000,1.33333333,0,10771
S10,9,1,1,1,152,350.00000000,1.33333333,0,11039
S10,9,1,1,0,153,330.00000000,1.33333333,15,6557
S10,9,1,1,0,154,310.00000000,1.33333333,22,4498
S10,9,1,1,0,155,290.00000000,1.33333333,25,3932
S10,9,1,1,0,156,270.00000000,1.33333333,32,2726
S10,9,1,1,0,157,250.00000000,1.33333333,37,1950
S10,10,1,0,0,158,343.33950989,2.66666667,24,2604
S10,10,1,0,0,159,347.33950989,4.00000000,25,2424
S10,10,1,0,0,160,352.67284322,5.33333333,23,3035
S10,10,1,0,0,161,358.89506544,6.22222222,18,4715
S10,10,1,0,0,162,366.00617655,7.11111111,2,10664
S10,10,1,0,0,163,374.00617655,8.00000000,9,8124
S10,10,1,0,0,164,382.45062100,8.44444444,18,4073
S10,10,1,0,0,165,391.33950989,8.88888889,16,4581
S10,10,1,0,0,166,400.67284322,9.33333333,21,2990
S10,10,1,0,1,167,410.45062100,9.77777778,0,10924
S10,10,1,0,1,168,414.00617655,3.55555556,0,10740
S10,10,1,0,1,169,411.78395433,-2.22222222,0,11087
S10,10,1,0,1,170,403.78395433,-8.00000000,0,10761
S10,10,1,0,0,171,390.45062100,-13.33333333,12,6454
S10,10,1,0,1,172,378.89506544,-11.55555556,0,10902
S10,10,1,0,1,173,362.45062100,-16.44444444,0,10943
S10,10,1,0,0,174,341.56173211,-20.88888889,24,2948
S10,10,1,0,0,175,323.33950989,-18.22222222,26,2854
S10,10,1,0,0,176,307.78395433,-15.55555556,22,4604
S10,11,1,0,0,177,294.89506544,-12.88888889,30,1941
S10,11,1,0,0,178,284.67284322,-10.22222222,31,2362
S10,11,1,0,0,179,277.11728767,-7.55555556,28,3388
S10,11,1,0,0,180,272.22839878,-4.88888889,32,2248
S10,11,1,0,0,181,270.00617655,-2.22222222,26,4204
S10,11,1,0,0,182,270.45062100,0.44444444,31,2505
S10,11,1,0,0,183,273.56173211,3.11111111,23,4712
